"feature","01_INACTvsControl","P_01_INACTvsControl","FDR_01_INACTvsControl","01_ACTvsControl","P_01_ACTvsControl","FDR_01_ACTvsControl","01_ACTvsINACT","P_01_ACTvsINACT","FDR_01_ACTvsINACT","01_AA.CTRLvsEA.CTRL","P_01_AA.CTRLvsEA.CTRL","FDR_01_AA.CTRLvsEA.CTRL","01_AA.INACTvsEA.INACT","P_01_AA.INACTvsEA.INACT","FDR_01_AA.INACTvsEA.INACT","01_AA.ACTvsEA.ACT","P_01_AA.ACTvsEA.ACT","FDR_01_AA.ACTvsEA.ACT","01_AA.INACTvsAA.CTRL","P_01_AA.INACTvsAA.CTRL","FDR_01_AA.INACTvsAA.CTRL","01_AA.ACTvsAA.CTRL","P_01_AA.ACTvsAA.CTRL","FDR_01_AA.ACTvsAA.CTRL","01_AA.ACTvsAA.INACT","P_01_AA.ACTvsAA.INACT","FDR_01_AA.ACTvsAA.INACT","01_EA.INACTvsEA.CTRL","P_01_EA.INACTvsEA.CTRL","FDR_01_EA.INACTvsEA.CTRL","01_EA.ACTvsEA.CTRL","P_01_EA.ACTvsEA.CTRL","FDR_01_EA.ACTvsEA.CTRL","01_EA.ACTvsEA.INACT","P_01_EA.ACTvsEA.INACT","FDR_01_EA.ACTvsEA.INACT"
"PSME1",0.0105000563821939,0.0400156051479665,0.0774839911137365,0.0109429352016839,0.0522612832544009,0.200248679400526,0.00782520644362091,0.498943234968706,0.791638544998285,-0.0194538112390582,0.321455277380054,0.739819866323212,-0.036559349548852,2.61972083829544e-06,3.89996702187982e-06,0.0606244503850068,0.165455124379118,0.434220745081082,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00933238918254053,0.0554289816553716,0.159267751775222,0.0100419130649797,0.0112980414869048,0.177330129424897,0.010114762323474,0.434861696895754,0.756605824601032
"PSME2",0.00105982995794149,0.095509239619403,0.15005414336475,0.00515132385030366,0.314649072546131,0.531743192468789,0.00366519423314166,0.668545679256591,0.872305899007248,NA,NA,NA,0.0366796085331976,4.36693830020898e-07,7.18865227880556e-07,0.00579437210427993,0.636572018751897,0.825985322603157,-0.00627217007701267,0.224959605598123,0.432742431763961,0.0218559069452808,0.477286978359522,0.726848797109599,0.0284943851930522,0.0811864370927591,0.348188296506502,0.00467738044799177,0.297976260411829,0.451904660205723,0.00576942581831113,0.468722722715477,0.798778598944518,-0.00128037512717553,0.835701954228505,0.924919890576112
"PTMA",0.0240043418382687,0.220047171241687,0.278258524234328,-0.0100044025035481,0.0195467003162971,0.122009242296887,-0.00855125092312858,0.0463980978876457,0.31546592362072,0.0236447289631592,0.917362559278636,0.987322337241211,0.871157113575487,4.75313002371594e-07,7.80936525969452e-07,-0.064662064252628,0.603251852156115,0.80506968590664,0.0418444928363115,0.417111355236594,0.60296007499821,0.0540502553317472,0.197839338048703,0.478142620068993,0.0712447551162541,0.0333234576743235,0.25059751316168,0.00192412028728361,0.610344146654264,0.7257027905543,-0.0469785359008826,0.015421917126632,0.198832574382648,-0.0989276850479434,0.0576338556460665,0.428273192496658
"PTPRC",-0.00502386330640255,0.000496875763126018,0.00408407639447483,0.003004892568612,0.151658036570486,0.376057197686333,0.0124269100995848,0.311824815591284,0.687928457232028,0.0702775306242494,0.0545122612658359,0.379932433007274,0.132367486837849,3.84559401043942e-10,1.5979749868622e-09,0.0198139841335679,0.885325101058811,0.959685410930351,0.0032526177641547,0.0548944257203085,0.221923618510307,-0.0172824727095488,0.501340113569385,0.739923207428734,-0.0177880561907199,0.746501080729565,0.884479953471049,-0.00725552326198331,0.093333826500917,0.220907417746189,0.0135415786250231,0.510427681663806,0.812931145943973,0.0344209636425361,0.00737530091254624,0.221488268467489
"RAB11A",-0.0358598403279698,0.339256925440211,0.398360919419342,-0.0494540121522892,0.203601299795006,0.425911908219824,0.00234989136879415,0.979245582646452,0.989161993609961,0.128461286239459,0.194604546580902,0.631204384246865,0.200698026937655,3.7753708007854e-06,5.51487611855342e-06,0.040371236483378,0.532833585507802,0.760264327129276,0.0459050554912809,0.683199187614147,0.782453306880125,0.00684091280318633,0.311127207019489,0.577630591518255,-0.00866803367638913,0.79612591400455,0.91931398845791,-0.113717889265529,0.000219885534601619,0.00764322118275228,-0.0871028875319344,0.0455963088467641,0.312073693871301,0.0189118349295483,0.726454083308597,0.872899723371314
"RAB7A",-0.00272711399761317,0.630370899817071,0.663859353869853,0.00584602813031197,0.565316940835325,0.745898132661162,0.00950624065913196,0.281593562777317,0.66167685971916,-0.0147872529766469,0.741549352148434,0.951231049507369,-0.0148217979460654,7.31183004783535e-05,9.35564502383716e-05,0.0238352732439399,0.0715840439485048,0.283493488128194,-0.00375869581393554,0.738527687938338,0.823876406591589,NA,NA,NA,0.000634282182281069,0.989444491535392,0.993672397999463,-0.00374483425145943,0.701566759651971,0.795902759970709,0.00876919852982086,0.450256127589162,0.798778598944518,0.0134899078962954,0.192358757628419,0.597157681648663
"RAB8B",-0.0197600618494514,0.000235968399070705,0.00244681078421008,-0.0260649957667716,0.000216414951746797,0.00595089558956237,-0.00132972859116028,0.909354734904881,0.968455419148232,0.0188818246159251,0.928430545172946,0.987322337241211,NA,NA,NA,0.0141287166610221,0.850625088120338,0.937824845897498,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0250929997062981,0.00040291838722153,0.00995473361042474,-0.0208119181656268,0.0132549875221081,0.180692665180486,0.00765167448066198,0.4070039173662,0.739903177332954
"RABGAP1L",-0.0170223465225127,0.00789049220872749,0.0247357755752667,-0.0247562398020276,0.134996265325132,0.347133253693197,-0.00198837900259566,0.716690758859133,0.900609868492361,0.0804448048290045,0.259950774771082,0.688367834089605,-0.0307689718125403,7.09431711880235e-10,2.53300673985627e-09,0.13461515814277,0.108205935816921,0.352520441038934,0.00381900978295185,0.226892437795904,0.432742431763961,-0.0346647733850523,0.279744118873292,0.547341473601084,-0.0183762195560222,0.144399661978154,0.437574733267134,-0.0387848544295335,0.00204125027955717,0.0249914378746906,-0.0267030462371435,0.193344677269559,0.567458768246428,0.0160052071990101,0.163501254530155,0.558907946343672
"RACK1",-0.00860022964771495,0.032519996725663,0.0676496228182002,0.00210546573355863,0.636614300710514,0.785868371212022,0.00226614720609358,0.952711395000331,0.981220325829471,0.138008641931083,0.17719894872864,0.59319006365844,-0.0331813077184161,1.54210182168301e-11,1.48319006669737e-10,0.386468276387724,0.159875887872689,0.428898390564959,-0.00829957654552133,0.298672714722212,0.49703892103225,0.0049158454864684,0.52048753559671,0.750920097795872,-0.00922559561560557,0.945581805287866,0.968508195408965,-0.00869483207737931,0.316679065506829,0.471222787543552,0.00376059162187481,0.936911472920098,0.984165979798706,0.03209771703119,0.410285602292703,0.742907755488469
"RALGPS2",0.00956862086683319,0.0171052159639444,0.0420763341594838,0.0175378974444625,0.124248151415971,0.332761485107133,0.00223768509720076,0.717686016178176,0.900609868492361,0.117864244523251,0.0930420023039043,0.444103840814114,0.114106643103597,7.79780515358609e-12,8.66872884606453e-11,-0.0289089714297528,0.636995061916382,0.825985322603157,0.0297829719997575,0.225614131936373,0.432742431763961,0.0514659873088171,0.0515786939660944,0.275884301667378,-0.0013842975125635,0.754996004852992,0.890325477420982,0.00226520991642461,0.0381241672316855,0.126411621100404,0.010857545272918,0.643775317472291,0.883339094227729,0.00375729038915078,0.692888600019019,0.863236538728903
"RANBP1",0.00360598944495849,0.668435171553438,0.699573455942574,NA,NA,NA,0.000300449436830254,0.951695941738299,0.981220325829471,NA,NA,NA,0.0361274709110248,3.0108746818968e-09,7.98128219628374e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136257774684425,0.972289390315839,0.977916065028315,NA,NA,NA,-0.00394186610450045,0.754364242110959,0.888060819260802
"RAP1B",-0.000601251885008799,0.00709045914057002,0.0228658825872928,-0.00753388605412883,0.287350351428521,0.502052307010553,-0.00630383144335717,0.509567868961077,0.80117874931808,0.00793823910446058,0.710786205545138,0.951231049507369,0.0356129674957305,1.81122602869725e-09,5.29149993366841e-09,0.0161761980705723,0.532578334396165,0.760264327129276,0.00433206257197391,0.196493314007791,0.410937788161339,-0.0120833690400882,0.78894854129474,0.896707366447192,-0.0221034303171758,0.259705498238287,0.584922293329476,-0.00198342946556327,0.0328498637972655,0.116314823257306,-0.00812515670558825,0.606467655581552,0.867060637997205,-0.00188566425790718,0.421046078461481,0.748248931724654
"RASGRP2",-0.00366490876955615,0.0496431667519663,0.090271748199449,-0.0101639810837012,0.27133538296489,0.494003682341138,0.00405658737566736,0.204441154925179,0.591474047602982,-0.0309009929127117,0.0722359318098083,0.409642433960161,-0.00724742484634214,1.34780082225371e-10,6.86736609434032e-10,0.0616418190034014,0.0508736265281897,0.245851842737551,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00100609564764403,0.266148968586948,0.420515370367378,-0.00566802112473382,0.0913369148595374,0.40677532990936,0.00939873816567428,0.354654531091675,0.728653854788351
"RB1",-0.000802434685410788,0.715018926253076,0.741419625068575,0.0106896460206895,0.541367964865883,0.727463202788531,0.0158903955827058,0.188087321734824,0.591474047602982,-0.0430340842610423,0.622441286260818,0.922029792471065,-0.0380061661780094,0.00015836149840882,0.00019448700521944,0.00476821633875843,0.584839599751175,0.792428461892749,0.00553432049881607,0.514899926232784,0.667253877008512,0.0140246746159087,0.0728490841421122,0.330327128641349,0.00416668583472271,0.296748698325514,0.608091594929331,-0.0104397136208726,0.407536325495265,0.545684232442813,-0.00177697455411832,0.742920050236773,0.929079000469313,0.0201053153192839,0.138875975962184,0.532604246531885
"RBM3",-0.008365943197015,0.116606467254232,0.171599910326096,0.0158885633058372,0.0148352611239056,0.10161497442392,0.0209720342175164,0.00263582307971809,0.0841354727046015,-0.0105589186866624,0.0948405557202562,0.446392390081807,0.0179853587048387,1.67046498309135e-07,2.91225667113279e-07,-0.0129117295455811,1.46675353839614e-05,0.00134085719301714,0.00114392012662107,0.385006829804282,0.576291868662739,-0.00361227014665966,0.485389414885916,0.733175057110938,-0.00299216998452481,0.0184633291386738,0.208351244553177,-0.0152508802780106,0.0123089316153075,0.0665727202210542,0.0192298716094518,0.0407434429377245,0.306944701579596,0.0352178519073844,0.00390517264873226,0.176346344498688
"RBM39",-0.0330575347441263,0.000638895037309809,0.00454633411620238,-0.0238931859061029,0.0315996978054633,0.154798519629295,0.000654697480500802,0.961541571154155,0.982471413291954,-0.00266495948207512,0.627203070187059,0.922029792471065,-0.0771163486141913,1.79440476775604e-05,2.43039633101134e-05,0.00143290650295275,0.222426671804419,0.515860589787417,-0.020116796744335,0.0262037219700785,0.173429284917451,-0.0242886914526101,0.0483302783152985,0.275884301667378,0.00190452059085333,0.781830787068825,0.909105566359099,-0.0281625068460395,0.046813028972422,0.14313716202134,-0.0175563680759767,0.198368190138221,0.575262099299864,-0.00451790278119649,0.586967234013523,0.823945981591127
"RBM8A",0.00287714131559547,0.31927742524311,0.38019961945911,-0.00602214104694324,0.585482710537151,0.757798692233703,0.00278983788706041,0.787987803958515,0.927454671915775,-0.0144880210530734,0.691396276244263,0.951231049507369,-0.0143636101713584,9.74404663247301e-05,0.000121880324394027,-0.0354018193136865,0.0709123985816735,0.281851091464115,0.0263487649327178,0.253472448385877,0.464699488707441,0.00121177252284546,0.768569964669203,0.886405275866925,-0.00765000122448951,0.690613517057907,0.840162429510835,-0.00838966609600758,0.392462256079944,0.537086142572396,-0.0100311886127666,0.479857583458922,0.804997947341943,0.0119562402144457,0.360880636109052,0.732879876145587
"RBMX",0.00293582605483953,0.011713269822795,0.0320924547177391,0.000436922057722958,0.0455901814212864,0.186702647725268,0.00107838335352635,0.917606306402066,0.971153624017041,0.0190236704231258,0.75690290744731,0.951231049507369,0.0710165617664112,1.26888031127562e-09,3.97861372326715e-09,-0.035063457976031,0.083886656976264,0.316232517879593,-0.000237920806878622,0.42869051423969,0.609790077210248,-0.00230948135985876,0.523045521397122,0.752281521515613,0.00139402690728874,0.865786448054077,0.948074881359799,0.00634240991585495,0.066380346821456,0.176946384625292,0.00352595792819525,0.610612739537097,0.870123153840363,0.00227169060297328,0.814664559773808,0.912947925650862
"RBX1",0.00540121888412089,0.000190208225236336,0.00217288718320831,0.00308711188230626,0.200389872903501,0.423775304992649,-0.0022612007096951,0.877732187086786,0.965324544400712,NA,NA,NA,0.0434906858143111,1.95461682596276e-09,5.61460403699371e-09,0.00658275016416865,0.0134024313753514,0.132597824230279,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00807241385467813,0.00640504709688916,0.0456228354688252,0.00544004544612427,0.439940946351472,0.791455224084126,-0.00383590062468701,0.635714710177983,0.853819537247058
"RCSD1",0.00563480043142235,0.67599586353261,0.706389476001518,0.00622940119191265,0.704495362597823,0.822442550001079,-0.00528333590744288,0.449307773188948,0.766127356847821,0.0154623750490558,0.87078843918525,0.980612563328087,0.00876369508624818,1.3347379715714e-08,2.82805867243841e-08,1.59602145827354,0.045810211360257,0.232656490102786,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069434937392517,0.685487354660685,0.78174345301855,0.020827687816626,0.553898199263003,0.837809706427139,0.0143332002188195,0.317338834077621,0.700109899933307
"REL",-0.0143097801080764,0.0264838044660329,0.0579548188639811,-0.0320585947078776,0.00322036723517489,0.0318397843439916,-0.00851483551266249,0.356454096235324,0.710643967697232,0.0577229730469331,0.647074767746177,0.929056891305291,0.00270378029752277,5.2361167265321e-12,6.89556295063304e-11,-0.0141028796783619,0.653900838865555,0.837023594207134,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0202945717327564,0.0729933131245547,0.189346833149964,-0.0340973942228441,0.0229116667128493,0.2450742015662,-0.00457775128897984,0.647796285582569,0.859166435103642
"RERE",0.00587240409585264,0.0343532726795195,0.0699116492935523,0.00468114892008431,0.622488685033645,0.779162622296295,-0.00224639356304211,0.627882761013746,0.855034886158651,0.0252333904687557,0.0884359890464441,0.435912827898221,-0.0166330792463127,1.87713521592736e-12,4.01706936208456e-11,-0.0740826241182577,0.0920243877056258,0.3309860764363,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00972208496238826,0.0118577409543391,0.0652175752488653,0.00442898498649104,0.896617779120931,0.975916637977857,-0.00405144137715782,0.143030755616072,0.532604246531885
"RHOA",-0.00785901791617599,0.0106613292058074,0.0300658405218168,-0.00193028910665653,0.722086743085943,0.834171849475403,0.00351036038003536,0.614812291167567,0.849081259840592,-0.0052963525648279,0.0412957512285527,0.345032273036995,-0.0058230042177556,8.97831662554349e-05,0.000113521994556355,0.0853429585956644,0.25626189478325,0.545843961280447,NA,NA,NA,0.0015051355877537,0.996476986762635,0.99861994802449,0.0367078368385537,0.0105556402997004,0.17592733832834,-0.00499109497197291,0.118445588702992,0.259137356845218,-0.00762585785533208,0.583035521118669,0.857714966296889,-0.0121386640904688,0.211841688869008,0.61834715736715
"RHOH",-0.0223221237142461,0.00462037494485899,0.0169246343088857,0.0086545795822833,0.235998797664493,0.463611851249537,0.0115701736477896,0.635431629483722,0.85941607643529,-0.0405372851854355,0.233138982896424,0.667366833562672,-0.179190798415888,9.63787536455361e-06,1.34048980181214e-05,-0.057785153069442,0.39912143981939,0.676255579265375,-0.0213148591982655,0.000674982394931495,0.0399083341003246,-0.0319822046903616,0.0183764246101341,0.194623042461875,-0.00117963608580155,0.875091633304492,0.951354197401613,-0.00203852443253794,0.757908444802543,0.829499292863237,0.0441864698529367,0.0182613828372513,0.214968234921122,0.0212586761421037,0.399785113190264,0.736961138507338
"RIPOR2",0.0317212350969236,5.66123100948264e-05,0.00112225579423273,0.0216564117215673,0.0570270085390707,0.209189121370809,-0.0164905388317826,0.185664708274727,0.587938242869969,0.0478614883178052,0.568842532536545,0.877082328492308,-0.0186734032745238,1.12530888671167e-10,5.98300873928688e-10,-0.0134096573220457,0.968323167375461,0.989578212029184,0.0108605597684425,0.00289411991422605,0.068643598540912,0.0349126427578781,0.105597649226896,0.377013713205402,0.0171235790368565,0.0162305433763583,0.208351244553177,0.0461632908246075,0.000235339419778129,0.0078657675302767,0.0151105786378311,0.398348861008004,0.758192999071473,-0.0382770363927666,0.015382620973816,0.298801097346048
"RNASEK",0.0223245083565841,0.000397094688800486,0.00343130538784009,0.00782964579926745,0.284629156906446,0.499188376515898,-0.00843902673183269,0.325910251164455,0.692274326764808,0.0476861950181469,0.467508200060029,0.849905874651083,-0.0125100326620146,4.9792259974583e-07,8.11850943585582e-07,-0.0277772876721472,0.349955403767674,0.634547236253121,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0293516862816776,0.000384852963141826,0.00995473361042474,0.00766908865752433,0.165567984944267,0.533472421742672,-0.0138197575372087,0.243127892837239,0.651382924156361
"RNASET2",0.0164755096139367,0.00645693274748938,0.0215444191673656,0.00441246747408199,0.469980991099942,0.675523376682502,-0.0133937826728784,0.272806846676268,0.657190576780591,-0.00759738521599997,0.774305573455299,0.951231049507369,0.0271409897758917,6.85263330999239e-11,4.25061892271992e-10,0.0683954196911619,0.354786020784754,0.63553796935776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0180673362563476,0.0658450691201764,0.176434858765132,0.0101834812544524,0.356102443823876,0.720321675638947,-0.0128542818485758,0.301301070232302,0.700109899933307
"RNMT",-0.0129144331494707,0.00915091508531811,0.0274120745222418,-0.013455018971944,0.322678207987286,0.540388265745495,-0.0103687632900852,0.421160672589765,0.752431136196175,-0.0565365272803886,0.0185141075436759,0.258955648015186,-0.0158458350194977,2.85392257459343e-08,5.59029227426082e-08,-0.00538539316853455,0.91172243155109,0.970086816112071,-0.0043278913022537,0.167683078684075,0.375896190604586,NA,NA,NA,-0.0136858075547492,0.359309239874609,0.645386594651907,-0.0148863219927801,0.107961279412835,0.244318624504568,-0.00442470955072509,0.782046029205639,0.941948813736833,-0.00680544806285978,0.751870957823971,0.886862403278797
